log_params,gpu_count,tdp_w,batch_size,log_flops,log_tokens,precision,task,train_type,energy_kwh,log_energy_kwh,source,original_file,row_id
8.096910016482413,2.0,700.0,64.0,17.57403126772772,8.698970005204608,fp32,image-classification,fine-tune,0.0159046934840512,-1.7984746962182274,synthetic,data/synthetic_energy_data.csv,7925
8.880813592852231,64.0,700.0,16.0,20.357934847000454,10.698970004344705,fp32,translation,pre-train,0.5682607941111074,-0.24545230610300367,synthetic,data/synthetic_energy_data.csv,7926
9.8450980400763,64.0,1000.0,512.0,18.6232492903979,8.000000004342946,fp32,summarization,fine-tune,0.8754128345386889,-0.05778709042970184,synthetic,data/synthetic_energy_data.csv,7927
9.431363764319837,128.0,70.0,256.0,20.20951501454263,10.00000000004343,fp16,summarization,pre-train,0.1412465741096022,-0.8500220770542855,synthetic,data/synthetic_energy_data.csv,7928
9.826074802765646,1.0,1000.0,128.0,19.60422605308447,9.000000000434294,fp16,training_benchmark,fine-tune,0.0180139385524314,-1.7443913230170136,synthetic,data/synthetic_energy_data.csv,7929
8.096910016482413,64.0,70.0,128.0,19.57403126772772,10.698970004344705,bf16,summarization,pre-train,0.0508688559315106,-1.29354802978007,synthetic,data/synthetic_energy_data.csv,7930
8.880813592852231,64.0,400.0,512.0,19.658964842664435,10.00000000004343,fp16,summarization,pre-train,0.3765372641765988,-0.42419203719121357,synthetic,data/synthetic_energy_data.csv,7931
10.845098040020462,2.0,700.0,16.0,20.32221929473392,8.698970005204608,bf16,translation,fine-tune,0.0551613658322909,-1.2583649889413764,synthetic,data/synthetic_energy_data.csv,7932
8.880813592852231,256.0,1000.0,32.0,20.658964842664435,11.000000000004343,bf16,image-classification,pre-train,3.911474720633497,0.5923405278007948,synthetic,data/synthetic_energy_data.csv,7933
7.913813857679991,1.0,70.0,8.0,16.69196510276736,8.000000004342946,bf16,training_benchmark,benchmark_training,0.0011039305735625,-2.9570582386238513,synthetic,data/synthetic_energy_data.csv,7934
7.913813857679991,2.0,1200.0,64.0,16.390935107103378,7.698970013021908,bf16,image-classification,benchmark_training,0.0360980197309504,-1.4425166220142873,synthetic,data/synthetic_energy_data.csv,7935
10.53147891705503,4.0,700.0,64.0,19.309630167425897,8.000000004342946,fp32,question-answering,fine-tune,0.0442612352927754,-1.3539764694564458,synthetic,data/synthetic_energy_data.csv,7936
10.113943352340245,256.0,300.0,64.0,19.89209460269048,9.000000000434294,bf16,image-classification,fine-tune,1.1163671602433225,0.04780705252558499,synthetic,data/synthetic_energy_data.csv,7937
9.431363764319837,2.0,70.0,512.0,20.90848501887865,10.698970004344705,bf16,text-generation,pre-train,0.1871794452211168,-0.7277418442580077,synthetic,data/synthetic_energy_data.csv,7938
9.8450980400763,1.0,1000.0,8.0,19.6232492903979,9.000000000434294,bf16,text-generation,benchmark_training,0.017538599422732,-1.7560050909737015,synthetic,data/synthetic_energy_data.csv,7939
9.8450980400763,4.0,1000.0,16.0,20.6232492903979,10.00000000004343,fp16,image-classification,pre-train,0.181366949138215,-0.7414418524174748,synthetic,data/synthetic_energy_data.csv,7940
9.431363764319837,256.0,400.0,128.0,17.90848501887865,7.698970013021908,fp32,image-classification,benchmark_training,1.3600154164600982,0.13354383134492617,synthetic,data/synthetic_energy_data.csv,7941
9.826074802765646,32.0,1000.0,512.0,21.60422605308447,11.000000000004343,bf16,text-generation,pre-train,1.8059146674270563,0.2566972253013497,synthetic,data/synthetic_energy_data.csv,7942
8.880813592852231,8.0,300.0,8.0,20.136086097384098,10.477121254734138,bf16,summarization,pre-train,0.0485275006351214,-1.314012076051856,synthetic,data/synthetic_energy_data.csv,7943
8.096910016482413,32.0,700.0,16.0,19.8750612633917,11.000000000004343,bf16,training_benchmark,pre-train,0.3173093229919241,-0.4985171675325365,synthetic,data/synthetic_energy_data.csv,7944
8.55022835427846,32.0,1000.0,128.0,20.027349607774756,10.698970004344705,fp32,summarization,pre-train,0.3646667200760579,-0.4381038691151147,synthetic,data/synthetic_energy_data.csv,7945
8.096910016482413,256.0,300.0,16.0,19.57403126772772,10.698970004344705,fp16,summarization,pre-train,0.9780438983610664,-0.009641651973013782,synthetic,data/synthetic_energy_data.csv,7946
8.096910016482413,8.0,1000.0,128.0,17.8750612633917,9.000000000434294,fp32,summarization,fine-tune,0.0901080837834966,-1.0452362458124713,synthetic,data/synthetic_energy_data.csv,7947
8.096910016482413,16.0,1000.0,128.0,19.352182518111363,10.477121254734138,bf16,image-classification,pre-train,0.2005980748164466,-0.6976732393146335,synthetic,data/synthetic_energy_data.csv,7948
10.113943352340245,8.0,300.0,32.0,20.89209460269048,10.00000000004343,fp32,image-classification,pre-train,0.5299531959939624,-0.2757624843975632,synthetic,data/synthetic_energy_data.csv,7949
8.880813592852231,16.0,700.0,64.0,20.357934847000454,10.698970004344705,fp32,training_benchmark,pre-train,0.1747682476501664,-0.7575374682859068,synthetic,data/synthetic_energy_data.csv,7950
10.53147891705503,256.0,1000.0,64.0,22.008600171761916,10.698970004344705,fp16,summarization,pre-train,3.322516022426995,0.5214670839518207,synthetic,data/synthetic_energy_data.csv,7951
9.826074802765646,16.0,1000.0,256.0,18.30319605742049,7.698970013021908,fp16,question-answering,fine-tune,0.2208726022456296,-0.6558581520845875,synthetic,data/synthetic_energy_data.csv,7952
10.113943352340245,8.0,1200.0,128.0,18.5910646070265,7.698970013021908,bf16,training_benchmark,fine-tune,0.1110184232876087,-0.9546049449230342,synthetic,data/synthetic_energy_data.csv,7953
8.55022835427846,32.0,1000.0,128.0,20.027349607774756,10.698970004344705,bf16,summarization,pre-train,0.4097255426546446,-0.3875069608987412,synthetic,data/synthetic_energy_data.csv,7954
7.913813857679991,1.0,1000.0,16.0,16.69196510276736,8.000000004342946,fp32,translation,fine-tune,0.0116014429671285,-1.9354879906275957,synthetic,data/synthetic_energy_data.csv,7955
9.11394335264091,32.0,1000.0,8.0,18.89209460269048,9.000000000434294,bf16,training_benchmark,benchmark_training,0.3525306727047843,-0.4528030902841989,synthetic,data/synthetic_energy_data.csv,7956
9.431363764319837,64.0,1000.0,256.0,19.20951501454263,9.000000000434294,bf16,image-classification,benchmark_training,0.7743000401374343,-0.11109071822392089,synthetic,data/synthetic_energy_data.csv,7957
9.11394335264091,128.0,700.0,64.0,19.89209460269048,10.00000000004343,fp32,image-classification,pre-train,1.3637330404848034,0.13472936270205255,synthetic,data/synthetic_energy_data.csv,7958
8.55022835427846,8.0,1000.0,256.0,17.328379603438737,8.000000004342946,bf16,training_benchmark,benchmark_training,0.1095418176856052,-0.9604200568682654,synthetic,data/synthetic_energy_data.csv,7959
9.11394335264091,1.0,300.0,64.0,18.89209460269048,9.000000000434294,fp16,summarization,fine-tune,0.0046926310664158,-2.328583588578492,synthetic,data/synthetic_energy_data.csv,7960
9.826074802765646,32.0,1000.0,64.0,19.60422605308447,9.000000000434294,fp32,training_benchmark,fine-tune,0.4182553492388214,-0.37855849596019636,synthetic,data/synthetic_energy_data.csv,7961
9.8450980400763,8.0,70.0,128.0,21.6232492903979,11.000000000004343,fp32,image-classification,pre-train,0.9239961042547232,-0.03432985984509166,synthetic,data/synthetic_energy_data.csv,7962
10.845098040020462,128.0,1200.0,32.0,20.32221929473392,8.698970005204608,fp16,text-generation,fine-tune,2.24932316084689,0.3520518551200455,synthetic,data/synthetic_energy_data.csv,7963
8.880813592852231,2.0,1200.0,256.0,17.357934847000454,7.698970013021908,fp32,question-answering,fine-tune,0.0269775147313782,-1.5689980616382917,synthetic,data/synthetic_energy_data.csv,7964
7.913813857679991,16.0,700.0,8.0,17.390935107103378,8.698970005204608,bf16,training_benchmark,fine-tune,0.1580944310491153,-0.8010834280262745,synthetic,data/synthetic_energy_data.csv,7965
10.113943352340245,128.0,400.0,256.0,21.369215857410143,10.477121254734138,bf16,text-generation,pre-train,1.2611549677234242,0.10076845492522667,synthetic,data/synthetic_energy_data.csv,7966
10.845098040020462,1.0,400.0,16.0,20.6232492903979,9.000000000434294,fp32,training_benchmark,fine-tune,0.2414475141450866,-0.6171772615770712,synthetic,data/synthetic_energy_data.csv,7967
9.826074802765646,16.0,1000.0,64.0,19.30319605742049,8.698970005204608,bf16,translation,fine-tune,0.2300683790101716,-0.6381430674029895,synthetic,data/synthetic_energy_data.csv,7968
9.8450980400763,128.0,1200.0,128.0,21.32221929473392,10.698970004344705,bf16,question-answering,pre-train,1.963573454509139,0.2930471522533935,synthetic,data/synthetic_energy_data.csv,7969
10.113943352340245,32.0,1200.0,64.0,20.89209460269048,10.00000000004343,bf16,question-answering,pre-train,0.5523236416183006,-0.25780636687115344,synthetic,data/synthetic_energy_data.csv,7970
8.096910016482413,2.0,700.0,64.0,18.8750612633917,10.00000000004343,bf16,translation,pre-train,0.0155695563689269,-1.807723761823138,synthetic,data/synthetic_energy_data.csv,7971
10.845098040020462,64.0,70.0,128.0,20.32221929473392,8.698970005204608,bf16,image-classification,fine-tune,0.0603609473334914,-1.219243952818262,synthetic,data/synthetic_energy_data.csv,7972
8.096910016482413,256.0,70.0,512.0,16.8750612633917,8.000000004342946,bf16,training_benchmark,benchmark_training,0.2490438668421203,-0.603724149090889,synthetic,data/synthetic_energy_data.csv,7973
8.55022835427846,256.0,1200.0,64.0,20.027349607774756,10.698970004344705,fp16,question-answering,pre-train,4.109659476146894,0.6138058379935558,synthetic,data/synthetic_energy_data.csv,7974
8.55022835427846,1.0,70.0,16.0,19.328379603438737,10.00000000004343,fp32,summarization,pre-train,0.0053704053018279,-2.269992937074167,synthetic,data/synthetic_energy_data.csv,7975
10.845098040020462,1.0,700.0,32.0,19.32221929473392,7.698970013021908,fp32,translation,fine-tune,0.0108840626855155,-1.963208965615628,synthetic,data/synthetic_energy_data.csv,7976
9.11394335264091,1.0,400.0,256.0,19.89209460269048,10.00000000004343,fp16,summarization,pre-train,0.023085916006544,-1.6366528887673764,synthetic,data/synthetic_energy_data.csv,7977
8.880813592852231,32.0,700.0,16.0,18.357934847000454,8.698970005204608,bf16,translation,benchmark_training,0.3523196728781698,-0.45306310594196997,synthetic,data/synthetic_energy_data.csv,7978
9.8450980400763,1.0,1000.0,16.0,19.6232492903979,9.000000000434294,bf16,training_benchmark,benchmark_training,0.0125375138723171,-1.901788573439726,synthetic,data/synthetic_energy_data.csv,7979
8.096910016482413,256.0,70.0,32.0,16.8750612633917,8.000000004342946,bf16,training_benchmark,benchmark_training,0.2399141758461143,-0.6199440900486122,synthetic,data/synthetic_energy_data.csv,7980
10.53147891705503,1.0,1200.0,32.0,20.309630167425897,9.000000000434294,fp16,image-classification,benchmark_training,0.0795225400543016,-1.0995097564534368,synthetic,data/synthetic_energy_data.csv,7981
10.113943352340245,64.0,1200.0,8.0,19.89209460269048,9.000000000434294,fp32,training_benchmark,benchmark_training,0.891745165935448,-0.04975923625173392,synthetic,data/synthetic_energy_data.csv,7982
9.826074802765646,64.0,1200.0,16.0,19.30319605742049,8.698970005204608,fp32,training_benchmark,fine-tune,1.2071541721472965,0.08176273972202981,synthetic,data/synthetic_energy_data.csv,7983
9.11394335264091,64.0,1000.0,512.0,17.89209460269048,8.000000004342946,fp32,translation,benchmark_training,0.7464233175262498,-0.12701480211953256,synthetic,data/synthetic_energy_data.csv,7984
8.096910016482413,8.0,1000.0,256.0,17.57403126772772,8.698970005204608,bf16,training_benchmark,fine-tune,0.116277558916875,-0.9345040942051801,synthetic,data/synthetic_energy_data.csv,7985
10.113943352340245,8.0,1000.0,8.0,19.5910646070265,8.698970005204608,fp32,text-generation,fine-tune,0.0918037519921091,-1.0371395689494034,synthetic,data/synthetic_energy_data.csv,7986
10.53147891705503,16.0,70.0,8.0,21.309630167425897,10.00000000004343,fp32,image-classification,pre-train,0.3784345088576258,-0.4220092678223011,synthetic,data/synthetic_energy_data.csv,7987
10.845098040020462,1.0,1200.0,16.0,22.100370545117563,10.477121254734138,fp16,training_benchmark,pre-train,4.340939178993194,0.6375837009705396,synthetic,data/synthetic_energy_data.csv,7988
8.880813592852231,8.0,1200.0,16.0,20.136086097384098,10.477121254734138,fp32,image-classification,pre-train,0.1211334224520699,-0.9167360122339324,synthetic,data/synthetic_energy_data.csv,7989
9.11394335264091,16.0,300.0,256.0,18.89209460269048,9.000000000434294,fp16,text-generation,benchmark_training,0.0689496566439695,-1.161467892185748,synthetic,data/synthetic_energy_data.csv,7990
9.826074802765646,2.0,400.0,512.0,19.30319605742049,8.698970005204608,fp16,summarization,benchmark_training,0.0089974161727966,-2.045882190894719,synthetic,data/synthetic_energy_data.csv,7991
8.55022835427846,2.0,400.0,8.0,18.328379603438737,9.000000000434294,fp32,summarization,fine-tune,0.0098497199402292,-2.0065761177401744,synthetic,data/synthetic_energy_data.csv,7992
9.11394335264091,2.0,400.0,256.0,20.5910646070265,10.698970004344705,fp16,text-generation,pre-train,0.1528203593568362,-0.815818783408745,synthetic,data/synthetic_energy_data.csv,7993
7.913813857679991,64.0,1200.0,16.0,17.390935107103378,8.698970005204608,fp32,image-classification,fine-tune,0.8986992888522627,-0.046385601969824955,synthetic,data/synthetic_energy_data.csv,7994
10.845098040020462,16.0,70.0,128.0,20.6232492903979,9.000000000434294,fp16,text-generation,benchmark_training,0.0622485625119212,-1.20587067315349,synthetic,data/synthetic_energy_data.csv,7995
10.845098040020462,2.0,1000.0,128.0,20.6232492903979,9.000000000434294,fp16,summarization,fine-tune,0.1998942421901449,-0.6991997152418697,synthetic,data/synthetic_energy_data.csv,7996
8.096910016482413,32.0,700.0,64.0,19.8750612633917,11.000000000004343,fp32,summarization,pre-train,0.2858668690199241,-0.5438361749518725,synthetic,data/synthetic_energy_data.csv,7997
10.113943352340245,4.0,1000.0,512.0,19.5910646070265,8.698970005204608,fp32,summarization,benchmark_training,0.0550513950380391,-1.2592316712490694,synthetic,data/synthetic_energy_data.csv,7998
9.8450980400763,2.0,1200.0,256.0,18.32221929473392,7.698970013021908,fp16,text-generation,fine-tune,0.0320613663469515,-1.4940179734261367,synthetic,data/synthetic_energy_data.csv,7999
10.53147891705503,2.0,700.0,64.0,20.309630167425897,9.000000000434294,fp16,training_benchmark,benchmark_training,0.0779806904488511,-1.1080129238441272,synthetic,data/synthetic_energy_data.csv,8000
7.913813857679991,1.0,1200.0,8.0,17.69196510276736,9.000000000434294,fp32,image-classification,benchmark_training,0.0134241939608316,-1.8721117815220556,synthetic,data/synthetic_energy_data.csv,8001
10.53147891705503,4.0,1000.0,256.0,21.78675142214556,10.477121254734138,fp16,translation,pre-train,2.0603093732831588,0.3139324383408173,synthetic,data/synthetic_energy_data.csv,8002
9.8450980400763,8.0,700.0,8.0,19.6232492903979,9.000000000434294,bf16,text-generation,fine-tune,0.0844704566437076,-1.0732951580334513,synthetic,data/synthetic_energy_data.csv,8003
10.113943352340245,64.0,70.0,512.0,21.5910646070265,10.698970004344705,fp16,summarization,pre-train,0.7253099424055777,-0.1394763692743844,synthetic,data/synthetic_energy_data.csv,8004
10.53147891705503,256.0,300.0,64.0,20.008600171761916,8.698970005204608,bf16,training_benchmark,benchmark_training,1.190300578936222,0.07565664482934256,synthetic,data/synthetic_energy_data.csv,8005
10.53147891705503,16.0,1200.0,128.0,19.309630167425897,8.000000004342946,bf16,image-classification,benchmark_training,0.2703104480142859,-0.5681371676669488,synthetic,data/synthetic_energy_data.csv,8006
7.913813857679991,4.0,700.0,16.0,19.69196510276736,11.000000000004343,fp16,question-answering,pre-train,0.0372106249966939,-1.4293330354249631,synthetic,data/synthetic_energy_data.csv,8007
7.913813857679991,128.0,700.0,32.0,19.390935107103378,10.698970004344705,fp16,training_benchmark,pre-train,1.301810449086385,0.11454775311948061,synthetic,data/synthetic_energy_data.csv,8008
9.11394335264091,128.0,1000.0,256.0,20.369215857410143,10.477121254734138,bf16,summarization,pre-train,1.7768771903075484,0.24965741237768763,synthetic,data/synthetic_energy_data.csv,8009
7.913813857679991,16.0,400.0,256.0,16.390935107103378,7.698970013021908,fp16,translation,fine-tune,0.0737124246085338,-1.1324593034008692,synthetic,data/synthetic_energy_data.csv,8010
10.113943352340245,8.0,300.0,16.0,21.89209460269048,11.000000000004343,fp32,image-classification,pre-train,3.4630458028555715,0.5394582356429873,synthetic,data/synthetic_energy_data.csv,8011
9.431363764319837,16.0,70.0,8.0,21.20951501454263,11.000000000004343,fp32,image-classification,pre-train,0.3252350369008727,-0.48780267490739604,synthetic,data/synthetic_energy_data.csv,8012
9.11394335264091,32.0,700.0,256.0,20.5910646070265,10.698970004344705,fp32,question-answering,pre-train,0.2516896076425324,-0.5991347162620452,synthetic,data/synthetic_energy_data.csv,8013
9.431363764319837,8.0,1200.0,8.0,19.20951501454263,9.000000000434294,fp16,question-answering,fine-tune,0.1076087013543808,-0.9681526097346521,synthetic,data/synthetic_energy_data.csv,8014
9.826074802765646,4.0,400.0,512.0,21.60422605308447,11.000000000004343,bf16,translation,pre-train,1.2271842054418405,0.08890975702407511,synthetic,data/synthetic_energy_data.csv,8015
9.826074802765646,8.0,70.0,128.0,18.30319605742049,7.698970013021908,fp32,training_benchmark,benchmark_training,0.0083455083393906,-2.078547204548734,synthetic,data/synthetic_energy_data.csv,8016
9.8450980400763,1.0,300.0,8.0,21.6232492903979,11.000000000004343,fp32,translation,pre-train,2.2504753672442,0.3522742636959752,synthetic,data/synthetic_energy_data.csv,8017
9.11394335264091,128.0,300.0,256.0,18.89209460269048,9.000000000434294,bf16,image-classification,benchmark_training,0.4953778455831972,-0.3050634199466141,synthetic,data/synthetic_energy_data.csv,8018
10.53147891705503,8.0,1200.0,256.0,19.309630167425897,8.000000004342946,bf16,image-classification,benchmark_training,0.1180547821903665,-0.9279164157278068,synthetic,data/synthetic_energy_data.csv,8019
8.880813592852231,8.0,700.0,128.0,17.658964842664435,8.000000004342946,fp16,summarization,benchmark_training,0.068016317236712,-1.167386886767799,synthetic,data/synthetic_energy_data.csv,8020
10.113943352340245,256.0,1000.0,128.0,20.89209460269048,10.00000000004343,bf16,image-classification,pre-train,3.6850288251652814,0.566440889362305,synthetic,data/synthetic_energy_data.csv,8021
9.8450980400763,256.0,700.0,512.0,18.32221929473392,7.698970013021908,bf16,summarization,benchmark_training,2.458230288366245,0.3906225654023171,synthetic,data/synthetic_energy_data.csv,8022
9.826074802765646,4.0,1000.0,256.0,20.60422605308447,10.00000000004343,fp32,image-classification,pre-train,0.2263396031196053,-0.6452394499714145,synthetic,data/synthetic_energy_data.csv,8023
9.8450980400763,128.0,700.0,128.0,19.32221929473392,8.698970005204608,fp16,image-classification,benchmark_training,1.1944831034315744,0.07718001081395816,synthetic,data/synthetic_energy_data.csv,8024
8.55022835427846,256.0,300.0,8.0,20.328379603438737,11.000000000004343,fp16,question-answering,pre-train,0.9926369079305698,-0.0032095810301016937,synthetic,data/synthetic_energy_data.csv,8025
7.913813857679991,8.0,700.0,32.0,17.390935107103378,8.698970005204608,fp32,question-answering,benchmark_training,0.0891853113109669,-1.0497066673939264,synthetic,data/synthetic_energy_data.csv,8026
7.913813857679991,128.0,1000.0,16.0,19.69196510276736,11.000000000004343,bf16,image-classification,pre-train,1.820624375258173,0.26022035294491125,synthetic,data/synthetic_energy_data.csv,8027
8.55022835427846,1.0,300.0,64.0,20.328379603438737,11.000000000004343,fp16,summarization,pre-train,0.0935905498311479,-1.02876800129805,synthetic,data/synthetic_energy_data.csv,8028
10.113943352340245,128.0,1000.0,256.0,19.89209460269048,9.000000000434294,bf16,image-classification,benchmark_training,1.44362649139477,0.1594548430196416,synthetic,data/synthetic_energy_data.csv,8029
8.096910016482413,1.0,300.0,32.0,19.57403126772772,10.698970004344705,bf16,question-answering,pre-train,0.0171309415061792,-1.7662187678166321,synthetic,data/synthetic_energy_data.csv,8030
9.826074802765646,8.0,700.0,8.0,19.60422605308447,9.000000000434294,fp16,image-classification,benchmark_training,0.0624687963877049,-1.2043368617058725,synthetic,data/synthetic_energy_data.csv,8031
9.11394335264091,64.0,70.0,16.0,19.89209460269048,10.00000000004343,fp16,image-classification,pre-train,0.0618614742779923,-1.2085797341361482,synthetic,data/synthetic_energy_data.csv,8032
7.913813857679991,8.0,700.0,16.0,17.69196510276736,9.000000000434294,fp16,question-answering,benchmark_training,0.0798466478792516,-1.0977433116870778,synthetic,data/synthetic_energy_data.csv,8033
9.8450980400763,64.0,700.0,32.0,19.32221929473392,8.698970005204608,fp32,question-answering,benchmark_training,0.5366047704540968,-0.2703454707384718,synthetic,data/synthetic_energy_data.csv,8034
10.53147891705503,256.0,300.0,512.0,19.309630167425897,8.000000004342946,fp16,summarization,fine-tune,1.0125371852431255,0.005410981565079623,synthetic,data/synthetic_energy_data.csv,8035
8.55022835427846,1.0,700.0,64.0,19.8055008581584,10.477121254734138,fp32,translation,pre-train,0.0283319430606918,-1.547723639683623,synthetic,data/synthetic_energy_data.csv,8036
9.11394335264091,64.0,1200.0,512.0,18.5910646070265,8.698970005204608,fp32,question-answering,benchmark_training,1.2100699183256085,0.0828104647509325,synthetic,data/synthetic_energy_data.csv,8037
9.8450980400763,64.0,400.0,256.0,20.6232492903979,10.00000000004343,bf16,question-answering,pre-train,0.2890279119211034,-0.539060214655304,synthetic,data/synthetic_energy_data.csv,8038
7.913813857679991,4.0,1200.0,128.0,19.16908635748702,10.477121254734138,bf16,training_benchmark,pre-train,0.0697728209507767,-1.1563137179182401,synthetic,data/synthetic_energy_data.csv,8039
10.113943352340245,256.0,1000.0,512.0,19.89209460269048,9.000000000434294,fp32,text-generation,benchmark_training,2.858660857569608,0.45616263509823923,synthetic,data/synthetic_energy_data.csv,8040
9.826074802765646,16.0,400.0,256.0,19.30319605742049,8.698970005204608,fp16,training_benchmark,fine-tune,0.0965522819524441,-1.0152374574864191,synthetic,data/synthetic_energy_data.csv,8041
8.096910016482413,1.0,700.0,32.0,16.8750612633917,8.000000004342946,bf16,summarization,benchmark_training,0.0091578397709384,-2.0382069593239414,synthetic,data/synthetic_energy_data.csv,8042
9.431363764319837,32.0,1200.0,32.0,20.686636269262294,10.477121254734138,fp32,translation,pre-train,0.5311587359425992,-0.27477567130667224,synthetic,data/synthetic_energy_data.csv,8043
9.826074802765646,64.0,700.0,8.0,21.60422605308447,11.000000000004343,bf16,text-generation,pre-train,1.6838582616985651,0.2263055320847404,synthetic,data/synthetic_energy_data.csv,8044
10.53147891705503,128.0,1200.0,16.0,20.309630167425897,9.000000000434294,fp32,image-classification,fine-tune,2.055538663046181,0.3129256499267285,synthetic,data/synthetic_energy_data.csv,8045
9.11394335264091,2.0,1000.0,512.0,17.5910646070265,7.698970013021908,fp16,image-classification,fine-tune,0.0241753117379436,-1.616627917030036,synthetic,data/synthetic_energy_data.csv,8046
7.913813857679991,128.0,400.0,8.0,18.69196510276736,10.00000000004343,fp32,summarization,pre-train,0.6409573945932412,-0.19317083773237118,synthetic,data/synthetic_energy_data.csv,8047
9.8450980400763,128.0,1000.0,512.0,18.6232492903979,8.000000004342946,bf16,summarization,benchmark_training,1.6475610613015546,0.2168415192265366,synthetic,data/synthetic_energy_data.csv,8048
10.113943352340245,32.0,70.0,8.0,19.89209460269048,9.000000000434294,fp16,translation,fine-tune,0.0355309549807555,-1.449393119634264,synthetic,data/synthetic_energy_data.csv,8049
10.845098040020462,2.0,70.0,64.0,19.32221929473392,7.698970013021908,bf16,text-generation,fine-tune,0.0030809318085656,-2.511317913981473,synthetic,data/synthetic_energy_data.csv,8050
9.8450980400763,1.0,1000.0,8.0,18.32221929473392,7.698970013021908,fp32,summarization,benchmark_training,0.0147821968531678,-1.830261018558952,synthetic,data/synthetic_energy_data.csv,8051
9.431363764319837,256.0,1000.0,32.0,18.20951501454263,8.000000004342946,bf16,image-classification,benchmark_training,3.140186746454362,0.4969554762716245,synthetic,data/synthetic_energy_data.csv,8052
8.55022835427846,16.0,700.0,32.0,19.8055008581584,10.477121254734138,fp16,summarization,pre-train,0.1700172128729745,-0.76950710757865,synthetic,data/synthetic_energy_data.csv,8053
8.880813592852231,4.0,400.0,8.0,18.357934847000454,8.698970005204608,fp16,training_benchmark,benchmark_training,0.0235292213862852,-1.6283924439771742,synthetic,data/synthetic_energy_data.csv,8054
9.11394335264091,8.0,300.0,128.0,19.89209460269048,10.00000000004343,bf16,question-answering,pre-train,0.0314619456308975,-1.5022144237777333,synthetic,data/synthetic_energy_data.csv,8055
9.8450980400763,8.0,1000.0,16.0,18.32221929473392,7.698970013021908,fp32,image-classification,benchmark_training,0.0917910048556548,-1.0371998758026721,synthetic,data/synthetic_energy_data.csv,8056
9.431363764319837,32.0,1000.0,128.0,18.90848501887865,8.698970005204608,fp32,summarization,fine-tune,0.4738797595086217,-0.32433184061784215,synthetic,data/synthetic_energy_data.csv,8057
10.845098040020462,32.0,1000.0,256.0,22.100370545117563,10.477121254734138,fp32,text-generation,pre-train,7.80363924672531,0.8922971842517116,synthetic,data/synthetic_energy_data.csv,8058
9.826074802765646,2.0,300.0,512.0,21.30319605742049,10.698970004344705,fp32,question-answering,pre-train,0.9310001679657594,-0.031050240665708016,synthetic,data/synthetic_energy_data.csv,8059
7.913813857679991,2.0,300.0,64.0,17.69196510276736,9.000000000434294,fp32,text-generation,benchmark_training,0.0068771547209887,-2.162591204869006,synthetic,data/synthetic_energy_data.csv,8060
10.53147891705503,256.0,700.0,16.0,21.78675142214556,10.477121254734138,fp32,translation,pre-train,2.9678408972901384,0.4724406151780695,synthetic,data/synthetic_energy_data.csv,8061
10.113943352340245,256.0,1200.0,128.0,19.89209460269048,9.000000000434294,bf16,question-answering,benchmark_training,4.046259483986153,0.6070537303502096,synthetic,data/synthetic_energy_data.csv,8062
8.55022835427846,1.0,700.0,512.0,18.027349607774756,8.698970005204608,bf16,image-classification,benchmark_training,0.0092829196688326,-2.032315407764255,synthetic,data/synthetic_energy_data.csv,8063
7.913813857679991,4.0,1000.0,8.0,17.390935107103378,8.698970005204608,bf16,translation,fine-tune,0.04548009151399,-1.3421786701060952,synthetic,data/synthetic_energy_data.csv,8064
9.826074802765646,256.0,70.0,16.0,18.30319605742049,7.698970013021908,bf16,text-generation,benchmark_training,0.2551222785176311,-0.5932516150287566,synthetic,data/synthetic_energy_data.csv,8065
8.55022835427846,1.0,1000.0,32.0,18.027349607774756,8.698970005204608,bf16,training_benchmark,benchmark_training,0.0142517058463221,-1.8461331500199767,synthetic,data/synthetic_energy_data.csv,8066
10.113943352340245,32.0,1000.0,32.0,19.5910646070265,8.698970005204608,bf16,question-answering,fine-tune,0.5059064482258061,-0.2959297850882925,synthetic,data/synthetic_energy_data.csv,8067
9.11394335264091,8.0,70.0,128.0,20.89209460269048,11.000000000004343,fp16,translation,pre-train,0.0964697507797116,-1.0156088434321544,synthetic,data/synthetic_energy_data.csv,8068
8.096910016482413,128.0,400.0,256.0,19.57403126772772,10.698970004344705,fp32,training_benchmark,pre-train,0.5749488301760126,-0.24037080532962116,synthetic,data/synthetic_energy_data.csv,8069
10.113943352340245,16.0,1200.0,128.0,21.89209460269048,11.000000000004343,fp16,text-generation,pre-train,2.0313929707575804,0.3077939453265299,synthetic,data/synthetic_energy_data.csv,8070
9.826074802765646,8.0,400.0,8.0,21.60422605308447,11.000000000004343,bf16,text-generation,pre-train,1.1911885038294212,0.07598049338453468,synthetic,data/synthetic_energy_data.csv,8071
7.913813857679991,16.0,700.0,256.0,18.69196510276736,10.00000000004343,fp16,text-generation,pre-train,0.145046522728479,-0.8384926782914129,synthetic,data/synthetic_energy_data.csv,8072
8.096910016482413,8.0,400.0,32.0,19.57403126772772,10.698970004344705,fp32,summarization,pre-train,0.0436025433404466,-1.3604881775546611,synthetic,data/synthetic_energy_data.csv,8073
9.826074802765646,1.0,1000.0,512.0,20.60422605308447,10.00000000004343,fp16,text-generation,pre-train,0.1489379820556977,-0.8269945346608532,synthetic,data/synthetic_energy_data.csv,8074
