model_name,model_family,task,train_type,n_params,gpu_model,gpu_count,tdp_w,batch_size,precision,estimated_tokens,estimated_flops,duration_seconds,energy_kwh,co2_kg,source,label_quality
synthetic_model,transformer,image-classification,pre-train,13000000000,B200,16,1000,512,bf16,30000000000,2340000000000000000000,133.09035913959772,0.8381108647069452,0.46453331291068933,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,pre-train,760000000,B200,32,1000,32,fp32,50000000000,228000000000000000000,36.0,0.45630928951612015,0.09840308551243446,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,fine-tune,13000000000,A100,2,400,16,bf16,50000000,3900000000000000000,36.0,0.009630120541651209,0.003129786426570989,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,pre-train,125000000,B200,32,1000,64,fp16,10000000000,7500000000000000000,36.0,0.39619490696175197,0.2484272632825762,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,pre-train,70000000000,B200,2,1000,16,bf16,50000000000,21000000000000000000000,13989.630670938137,9.698150472457188,7.246854066042842,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,benchmark_training,760000000,A100,8,400,64,fp16,100000000,456000000000000000,36.0,0.047099298591733736,0.020582723274263456,synthetic,simulated_physics_based
synthetic_model,transformer,translation,fine-tune,34000000000,GB300,8,1200,8,fp16,500000000,102000000000000000000,36.0,0.15152487442631282,0.05852163781967956,synthetic,simulated_physics_based
synthetic_model,transformer,translation,benchmark_training,355000000,H100,4,700,32,fp32,100000000,213000000000000000,36.0,0.03541861344208691,0.011112708926486477,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,benchmark_training,125000000,H100,32,700,512,bf16,1000000000,750000000000000000,36.0,0.2833889238173119,0.12713078348396892,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,fine-tune,2700000000,GB200,4,1000,128,fp32,100000000,1620000000000000000,36.0,0.0526745655954922,0.02353523158718904,synthetic,simulated_physics_based
synthetic_model,transformer,translation,benchmark_training,2700000000,T4,1,70,64,bf16,500000000,8100000000000000000,61.45189417370084,0.0018038687411491908,0.0012248050128165708,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,benchmark_training,2700000000,T4,16,70,512,bf16,500000000,8100000000000000000,36.0,0.012886299099052333,0.008760199965113359,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,fine-tune,82000000,GB300,256,1200,16,bf16,500000000,246000000000000000,36.0,4.898864090959662,2.7746443137830195,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,benchmark_training,2700000000,GB300,4,1200,128,fp32,1000000000,16200000000000000000,36.0,0.06750956248755643,0.04406053569793553,synthetic,simulated_physics_based
synthetic_model,transformer,translation,benchmark_training,82000000,GB200,4,1000,256,bf16,1000000000,492000000000000000,36.0,0.059191615000301456,0.024087606102289577,synthetic,simulated_physics_based
synthetic_model,transformer,translation,pre-train,760000000,GB200,1,1000,128,fp32,30000000000,136800000000000000000,182.30228615547205,0.059123425595617285,0.02299467499913261,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,benchmark_training,70000000000,A100,64,400,16,fp32,50000000,21000000000000000000,36.0,0.3709388430192542,0.19233690551528246,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,fine-tune,6700000000,GB300,32,1200,512,fp32,500000000,20100000000000000000,36.0,0.6084236426270602,0.45137967094574744,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,pre-train,760000000,A100,128,400,256,fp32,10000000000,45600000000000000000,36.0,0.6667019924640402,0.22551354851169894,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,benchmark_training,1300000000,GB300,128,1200,32,fp16,1000000000,7800000000000000000,36.0,1.8682968397993613,1.1161005687190417,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,benchmark_training,760000000,GB300,2,1200,16,fp16,1000000000,4560000000000000000,36.0,0.03463291157114604,0.007390445964077561,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,benchmark_training,82000000,T4,32,70,16,bf16,50000000,24600000000000000,36.0,0.02524524343429651,0.013117596014753548,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,pre-train,355000000,A100,8,400,256,bf16,100000000000,213000000000000000000,72.09429296863001,0.08818528221504632,0.0486303219510035,synthetic,simulated_physics_based
synthetic_model,transformer,translation,pre-train,2700000000,H100,128,700,512,fp16,50000000000,810000000000000000000,36.0,1.121100010164293,0.6546171388678828,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,fine-tune,125000000,A100,32,400,64,fp32,50000000,37500000000000000,36.0,0.15317949386751725,0.09326601941478808,synthetic,simulated_physics_based
synthetic_model,transformer,translation,benchmark_training,13000000000,H100,16,700,512,fp16,500000000,39000000000000000000,36.0,0.1757086119912468,0.05747778777250009,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,pre-train,355000000,GB200,2,1000,16,bf16,10000000000,21300000000000000000,36.0,0.02936721643626402,0.013037191086670103,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,benchmark_training,13000000000,GB200,1,1000,256,fp16,100000000,7800000000000000000,36.0,0.01131347819443192,0.008201932228852592,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,benchmark_training,34000000000,H200,32,700,8,fp32,100000000,20400000000000000000,36.0,0.2849260933188429,0.10660530641378198,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,benchmark_training,13000000000,A100,4,400,8,fp16,1000000000,78000000000000000000,50.11943855139491,0.029575816738817907,0.011896133275003861,synthetic,simulated_physics_based
synthetic_model,transformer,translation,benchmark_training,82000000,H200,4,700,64,bf16,1000000000,492000000000000000,36.0,0.040242457968221235,0.0151582930717106,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,benchmark_training,125000000,T4,8,70,64,bf16,50000000,37500000000000000,36.0,0.0076404748323113825,0.005379472634927854,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,fine-tune,2700000000,GB200,32,1000,256,bf16,500000000,8100000000000000000,36.0,0.3858260825241447,0.24968043376455007,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,fine-tune,70000000000,T4,64,70,128,fp16,100000000,42000000000000000000,36.0,0.0637562996457123,0.048070564276348336,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,benchmark_training,2700000000,A100,256,400,128,bf16,50000000,810000000000000000,36.0,1.1692252623786328,0.6304175519792545,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,fine-tune,70000000000,GB200,1,1000,128,fp32,1000000000,420000000000000000000,542.6943926314984,0.20742195296056412,0.08982014126889452,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,fine-tune,125000000,H200,4,700,16,bf16,100000000,75000000000000000,36.0,0.04120898066763007,0.009306654976357537,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,benchmark_training,6700000000,T4,256,70,256,fp16,500000000,20100000000000000000,36.0,0.2716273000610694,0.19091469725776122,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,fine-tune,1300000000,H200,8,700,512,fp16,100000000,780000000000000000,36.0,0.07925138251970927,0.016533456351006375,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,benchmark_training,355000000,GB200,128,1000,64,fp16,100000000,213000000000000000,36.0,1.9506960584250879,1.2363221278748464,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,benchmark_training,125000000,V100,256,300,8,fp16,500000000,375000000000000000,36.0,0.8810204531142806,0.45565805110643276,synthetic,simulated_physics_based
synthetic_model,transformer,translation,pre-train,760000000,T4,128,70,128,fp16,50000000000,228000000000000000000,36.0,0.11160918683337677,0.08745379779985421,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,fine-tune,355000000,V100,256,300,8,bf16,1000000000,2130000000000000000,36.0,1.2033590919358972,0.49109804480275204,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,benchmark_training,1300000000,GB300,4,1200,128,fp32,100000000,780000000000000000,36.0,0.07442111757571636,0.02940697914218224,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,benchmark_training,125000000,V100,4,300,64,fp16,1000000000,750000000000000000,36.0,0.013310099258724561,0.005545464105189664,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,benchmark_training,1300000000,GB200,1,1000,16,fp32,100000000,780000000000000000,36.0,0.01109716336204249,0.008858368476254186,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,pre-train,125000000,A100,2,400,64,bf16,10000000000,7500000000000000000,36.0,0.01196222495505055,0.00383698128231528,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,pre-train,1300000000,A100,8,400,512,fp32,10000000000,78000000000000000000,36.0,0.042960842689527566,0.024249559403722445,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,fine-tune,125000000,B200,4,1000,8,fp16,500000000,375000000000000000,36.0,0.04998672914378731,0.01632635784478048,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,pre-train,125000000,GB200,32,1000,16,fp16,10000000000,7500000000000000000,36.0,0.44132619942998674,0.1969145322031905,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,fine-tune,13000000000,V100,1,300,128,fp16,50000000,3900000000000000000,36.0,0.0037882769724468983,0.0013658184616798612,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,pre-train,82000000,V100,128,300,128,bf16,10000000000,4920000000000000000,36.0,0.5269531879127957,0.35990226276243636,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,benchmark_training,760000000,GB200,4,1000,16,fp32,50000000,228000000000000000,36.0,0.05350967612366574,0.012918340795270721,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,benchmark_training,125000000,H100,128,700,8,fp32,50000000,37500000000000000,36.0,1.2997729947461087,0.6642034446348208,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,benchmark_training,34000000000,H200,1,700,8,fp16,1000000000,204000000000000000000,188.96955552861124,0.057039184956430636,0.01450459559338305,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,fine-tune,125000000,H100,64,700,8,fp16,1000000000,750000000000000000,36.0,0.6876405779906951,0.29295078547097114,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,benchmark_training,355000000,T4,16,70,32,fp32,50000000,106500000000000000,36.0,0.012903356069307419,0.009018436487489376,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,pre-train,6700000000,H100,32,700,16,fp32,10000000000,402000000000000000000,36.0,0.3228038053743446,0.07081706932083602,synthetic,simulated_physics_based
synthetic_model,transformer,translation,fine-tune,125000000,GB200,4,1000,64,fp32,50000000,37500000000000000,36.0,0.057252010057605704,0.03709877921692736,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,fine-tune,1300000000,H200,64,700,8,fp16,500000000,3900000000000000000,36.0,0.654134969773596,0.3896760333225879,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,benchmark_training,70000000000,V100,32,300,8,fp32,100000000,42000000000000000000,36.0,0.11811798650517384,0.08828445043000348,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,fine-tune,82000000,GB200,128,1000,16,fp32,500000000,246000000000000000,36.0,1.419656979796466,0.5961665384443481,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,pre-train,82000000,GB300,16,1200,8,bf16,100000000000,49200000000000000000,36.0,0.2135841031180814,0.051172303832614736,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,fine-tune,6700000000,B200,8,1000,16,bf16,1000000000,40200000000000000000,36.0,0.11394549476553156,0.0887542834496963,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,benchmark_training,760000000,B200,128,1000,32,fp32,50000000,228000000000000000,36.0,1.6117281363560114,0.5705749761172736,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,fine-tune,34000000000,B200,256,1000,8,bf16,500000000,102000000000000000000,36.0,2.8428607766480445,1.0341557675357613,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,pre-train,125000000,GB200,4,1000,256,fp16,10000000000,7500000000000000000,36.0,0.045746959769628594,0.028849712675228303,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,fine-tune,125000000,H200,64,700,128,fp32,500000000,375000000000000000,36.0,0.6931949402712471,0.5282583833909565,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,benchmark_training,6700000000,B200,1,1000,512,fp32,500000000,20100000000000000000,36.0,0.014704313149808869,0.00391218813689852,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,benchmark_training,70000000000,B200,32,1000,128,bf16,500000000,210000000000000000000,36.0,0.4591596988300519,0.30654396921826627,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,fine-tune,6700000000,H200,4,700,8,fp32,50000000,2010000000000000000,36.0,0.03446440441056344,0.026015842079444164,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,pre-train,355000000,H100,4,700,8,fp32,10000000000,21300000000000000000,36.0,0.033313614191118335,0.024749948796703294,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,fine-tune,34000000000,T4,64,70,256,fp32,1000000000,204000000000000000000,36.0,0.06779769981087423,0.013661051570647436,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,benchmark_training,2700000000,T4,128,70,32,fp32,100000000,1620000000000000000,36.0,0.13583755663210123,0.048546591145934875,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,pre-train,6700000000,GB300,128,1200,256,fp16,100000000000,4020000000000000000000,36.0,2.2012287996292534,0.9227369260297096,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,benchmark_training,125000000,GB200,4,1000,256,fp32,500000000,375000000000000000,36.0,0.04518805947781543,0.03154324741515198,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,benchmark_training,760000000,GB200,32,1000,64,bf16,1000000000,4560000000000000000,36.0,0.44805674968145315,0.2192575755090115,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,pre-train,355000000,T4,4,70,8,fp16,10000000000,21300000000000000000,36.0,0.003358124889239846,0.0009549493505763473,synthetic,simulated_physics_based
synthetic_model,transformer,translation,fine-tune,82000000,H100,64,700,512,bf16,500000000,246000000000000000,36.0,0.6220416506700022,0.15426108851871181,synthetic,simulated_physics_based
synthetic_model,transformer,translation,fine-tune,7000000000,GB200,16,1000,8,fp16,1000000000,42000000000000000000,36.0,0.22419626105308763,0.15926364020222447,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,pre-train,125000000,GB300,16,1200,32,fp32,50000000000,37500000000000000000,36.0,0.22810526210567608,0.17136606865279924,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,fine-tune,34000000000,B200,32,1000,8,bf16,100000000,20400000000000000000,36.0,0.3696969203105063,0.26620754024699067,synthetic,simulated_physics_based
synthetic_model,transformer,translation,pre-train,70000000000,T4,64,70,256,bf16,100000000000,42000000000000000000000,3792.3418357807222,6.287309378213816,4.34119667479267,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,benchmark_training,760000000,B200,64,1000,32,fp32,100000000,456000000000000000,36.0,0.9363848920445123,0.46189006125907867,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,fine-tune,34000000000,H200,8,700,64,bf16,50000000,10200000000000000000,36.0,0.07682683419159465,0.04648772203392738,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,benchmark_training,34000000000,A100,16,400,32,fp32,50000000,10200000000000000000,36.0,0.08833913826264893,0.03650677771194891,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,fine-tune,1300000000,GB200,16,1000,64,fp32,1000000000,7800000000000000000,36.0,0.21122233366726284,0.07782808878818338,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,pre-train,82000000,GB300,16,1200,8,fp16,10000000000,4920000000000000000,36.0,0.22299722778829337,0.0876640265811044,synthetic,simulated_physics_based
synthetic_model,transformer,translation,fine-tune,355000000,A100,32,400,16,fp16,50000000,106500000000000000,36.0,0.18867223353400764,0.05756742898848917,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,fine-tune,760000000,H200,2,700,64,fp16,50000000,228000000000000000,36.0,0.018370934114173492,0.004940194792256382,synthetic,simulated_physics_based
synthetic_model,transformer,translation,pre-train,34000000000,B200,16,1000,8,fp16,10000000000,2040000000000000000000,142.20118943923603,0.8871716750450611,0.29101284248235587,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,pre-train,125000000,GB200,8,1000,64,bf16,50000000000,37500000000000000000,36.0,0.10697692777155196,0.07680769043603158,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,benchmark_training,13000000000,A100,256,400,8,fp16,100000000,7800000000000000000,36.0,1.6281294021490924,0.921150305349478,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,benchmark_training,760000000,GB200,2,1000,8,bf16,1000000000,4560000000000000000,36.0,0.026703963528439727,0.012230295769474094,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,pre-train,70000000000,B200,64,1000,8,fp32,50000000000,21000000000000000000000,468.8571775876851,13.044728015233522,7.505743974535103,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,pre-train,6700000000,H200,64,700,512,fp16,100000000000,4020000000000000000000,83.5041427185971,1.2386707243715342,0.6658457537049325,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,benchmark_training,13000000000,B200,64,1000,16,fp16,500000000,39000000000000000000,36.0,0.890782906497093,0.27622280254335146,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,benchmark_training,2700000000,T4,2,70,256,fp16,100000000,1620000000000000000,36.0,0.0019624009009463375,0.00045901845301942926,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,benchmark_training,2700000000,GB300,1,1200,128,bf16,1000000000,16200000000000000000,36.0,0.0171315289850346,0.012630825574210053,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,pre-train,125000000,T4,4,70,128,fp16,10000000000,7500000000000000000,36.0,0.004270501347335352,0.0033668312972697997,synthetic,simulated_physics_based
synthetic_model,transformer,translation,benchmark_training,1300000000,H100,256,700,256,fp32,500000000,3900000000000000000,36.0,2.01514869988982,1.4157623476704813,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,benchmark_training,355000000,T4,8,70,16,bf16,1000000000,2130000000000000000,36.0,0.007531036402040756,0.0051871068364321045,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,benchmark_training,2700000000,V100,256,300,512,fp32,50000000,810000000000000000,36.0,1.113671700868582,0.8343584305555085,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,fine-tune,2700000000,A100,256,400,512,fp32,500000000,8100000000000000000,36.0,1.1713338749331896,0.8397138949817029,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,benchmark_training,760000000,T4,64,70,64,fp32,100000000,456000000000000000,36.0,0.05723685215654694,0.013042955652944518,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,fine-tune,82000000,H100,256,700,128,fp16,1000000000,492000000000000000,36.0,1.9853035875605798,0.965261901879941,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,fine-tune,70000000000,GB300,128,1200,512,fp16,50000000,21000000000000000000,36.0,2.1762297118203753,0.6800447964292508,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,fine-tune,34000000000,V100,1,300,32,fp32,1000000000,204000000000000000000,1230.3584406799705,0.15526415062814689,0.11191251540379117,synthetic,simulated_physics_based
synthetic_model,transformer,translation,benchmark_training,82000000,B200,128,1000,32,fp16,500000000,246000000000000000,36.0,1.9486903199709324,1.2448126703019002,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,pre-train,82000000,GB200,2,1000,32,fp32,100000000000,49200000000000000000,36.0,0.02934075915693629,0.0077235465529303295,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,fine-tune,7000000000,H100,256,700,256,fp16,500000000,21000000000000000000,36.0,1.9789783634667726,0.5837703550969477,synthetic,simulated_physics_based
synthetic_model,transformer,translation,benchmark_training,2700000000,GB200,128,1000,64,bf16,1000000000,16200000000000000000,36.0,1.9715117968940417,0.6780510816738685,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,fine-tune,34000000000,A100,64,400,16,bf16,100000000,20400000000000000000,36.0,0.3119690864172404,0.15544748283915122,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,fine-tune,7000000000,H100,4,700,32,fp32,100000000,4200000000000000000,36.0,0.03386732751780162,0.026768198361851778,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,pre-train,70000000000,V100,1,300,32,fp16,10000000000,4200000000000000000000,14106.061884305987,1.3414754660246637,0.808081543177132,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,pre-train,1300000000,V100,8,300,32,fp32,100000000000,780000000000000000000,506.20753334143785,0.4803785804603648,0.1591365723711233,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,pre-train,13000000000,H100,4,700,128,bf16,10000000000,780000000000000000000,277.1955651281567,0.2899175521248975,0.05970965758294992,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,fine-tune,70000000000,GB200,1,1000,32,bf16,50000000,21000000000000000000,36.0,0.015843687444473734,0.010313261054798888,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,fine-tune,7000000000,T4,4,70,256,fp16,1000000000,42000000000000000000,57.285397125456456,0.0052587792931392905,0.003470639086301174,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,pre-train,760000000,GB300,16,1200,256,bf16,30000000000,136800000000000000000,36.0,0.2168540472410607,0.15271816020060144,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,pre-train,13000000000,T4,2,70,16,fp32,30000000000,2340000000000000000000,10788.961364073353,0.5062048252510151,0.21060857146575487,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,benchmark_training,1300000000,V100,8,300,32,bf16,50000000,390000000000000000,36.0,0.03212687849770718,0.01808019965548885,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,benchmark_training,6700000000,A100,64,400,8,fp32,500000000,20100000000000000000,36.0,0.3265681818651976,0.23988077827685944,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,pre-train,7000000000,GB200,4,1000,8,fp16,100000000000,4200000000000000000000,1268.7157164776277,1.6080210885859019,0.7714539584598158,synthetic,simulated_physics_based
synthetic_model,transformer,translation,fine-tune,13000000000,GB300,8,1200,256,fp16,500000000,39000000000000000000,36.0,0.13731990232929853,0.02852987613607763,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,fine-tune,2700000000,B200,64,1000,512,fp16,50000000,810000000000000000,36.0,0.7616438486823061,0.3086697629915525,synthetic,simulated_physics_based
synthetic_model,transformer,translation,benchmark_training,70000000000,V100,64,300,128,bf16,100000000,42000000000000000000,36.0,0.3004509598718828,0.19359753483927797,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,fine-tune,6700000000,GB200,8,1000,64,bf16,50000000,2010000000000000000,36.0,0.09938428847308169,0.042469782808963054,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,fine-tune,13000000000,H200,8,700,128,fp32,500000000,39000000000000000000,36.0,0.07130199358847175,0.05108823219654193,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,pre-train,13000000000,B200,128,1000,128,bf16,50000000000,3900000000000000000000,36.0,1.442487582993385,1.138489369642767,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,pre-train,6700000000,T4,256,70,128,fp32,10000000000,402000000000000000000,36.0,0.26653510601218616,0.1736089089111624,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,benchmark_training,13000000000,T4,4,70,32,fp16,100000000,7800000000000000000,36.0,0.004341756715944106,0.0016687671698827984,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,pre-train,13000000000,A100,64,400,8,fp16,100000000000,7800000000000000000000,332.63269557159623,3.5227481344112737,1.5362001165194012,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,fine-tune,82000000,GB300,8,1200,512,fp16,500000000,246000000000000000,36.0,0.1461948111797819,0.03335762437578178,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,pre-train,34000000000,H100,2,700,128,fp32,30000000000,6120000000000000000000,5843.87874698813,2.8250034430477737,1.4010008674014476,synthetic,simulated_physics_based
synthetic_model,transformer,translation,pre-train,355000000,H100,256,700,256,fp32,10000000000,21300000000000000000,36.0,2.3741621129586967,1.2163831175133382,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,benchmark_training,70000000000,H100,1,700,512,bf16,100000000,42000000000000000000,43.72940165420953,0.01009820757719384,0.006675811298950955,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,pre-train,1300000000,V100,2,300,64,fp16,50000000000,390000000000000000000,703.418724700078,0.15240599225345813,0.07673710558994239,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,pre-train,34000000000,A100,128,400,16,bf16,10000000000,2040000000000000000000,44.421585313770066,0.918457643682055,0.20874295266802434,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,fine-tune,760000000,H100,128,700,256,fp32,1000000000,4560000000000000000,36.0,1.361275042802312,1.0803255828991,synthetic,simulated_physics_based
synthetic_model,transformer,translation,fine-tune,13000000000,V100,256,300,8,fp16,100000000,7800000000000000000,36.0,1.0549742370597694,0.5019246681632398,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,pre-train,2700000000,H100,1,700,16,fp32,100000000000,1620000000000000000000,3415.715851320042,0.8406377175959244,0.49978680152795063,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,benchmark_training,125000000,GB200,1,1000,256,fp32,500000000,375000000000000000,36.0,0.011136185512921072,0.004180836607875785,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,fine-tune,125000000,GB300,256,1200,64,fp16,1000000000,750000000000000000,36.0,3.9871039982085708,2.11813312147816,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,benchmark_training,1300000000,T4,128,70,16,fp16,500000000,3900000000000000000,36.0,0.10318677221582916,0.036773279642236985,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,fine-tune,13000000000,V100,1,300,32,bf16,50000000,3900000000000000000,36.0,0.0033724982096834874,0.0018066647606786036,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,benchmark_training,6700000000,GB300,256,1200,8,fp32,100000000,4020000000000000000,36.0,3.944311200485485,0.8281859816109445,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,fine-tune,7000000000,H100,256,700,32,bf16,50000000,2100000000000000000,36.0,2.7234117619271023,1.8191794549892397,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,benchmark_training,13000000000,A100,4,400,512,fp16,50000000,3900000000000000000,36.0,0.025242292910795966,0.010985855649260738,synthetic,simulated_physics_based
synthetic_model,transformer,translation,fine-tune,1300000000,GB200,32,1000,16,bf16,1000000000,7800000000000000000,36.0,0.4361933882758426,0.18021142997811515,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,pre-train,34000000000,A100,8,400,512,fp32,30000000000,6120000000000000000000,2881.7049851880047,4.095226179747952,2.722625071826164,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,fine-tune,70000000000,H200,256,700,64,fp32,500000000,210000000000000000000,36.0,2.333462743826314,1.1589360207547592,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,pre-train,6700000000,A100,8,400,8,bf16,10000000000,402000000000000000000,118.27520719403934,0.1162837297374718,0.059570997562590614,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,pre-train,125000000,H200,64,700,64,fp32,10000000000,7500000000000000000,36.0,0.7131999171811624,0.36646818161240297,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,fine-tune,355000000,T4,16,70,32,fp16,50000000,106500000000000000,36.0,0.017900703005784935,0.01373379141013101,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,pre-train,13000000000,H100,64,700,16,fp16,50000000000,3900000000000000000000,80.99895169717917,1.4764085686581931,0.7897097378140667,synthetic,simulated_physics_based
