public_id,model_name,model_family,task,train_type,organization,system_name,gpu_model,gpu_count,tdp_w,duration_minutes,duration_seconds,energy_kwh,co2_kg,source,label_quality,original_file,cpu_model,n_params,batch_size,precision,dataset_name,model_id,log_params,log_flops,gpu_model_enc,train_type_enc,task_enc,downloads,likes,log_energy_kwh,estimated_tokens,estimated_flops
,synthetic_model,transformer,question-answering,benchmark_training,,,A100,8.0,400.0,,36.0,0.0393133091496218,0.0255780164290148,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,82000000.0,8.0,bf16,,,,,,,,,,,1000000000.0,492000000000000000
,synthetic_model,transformer,translation,fine-tune,,,GB200,4.0,1000.0,,36.0,0.0520734731524805,0.0326811417508139,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,1300000000.0,32.0,fp32,,,,,,,,,,,500000000.0,3900000000000000000
,synthetic_model,transformer,image-classification,fine-tune,,,GB200,32.0,1000.0,,36.0,0.4988473001777088,0.2993351366717266,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,1300000000.0,16.0,fp32,,,,,,,,,,,500000000.0,3900000000000000000
,synthetic_model,transformer,text-generation,fine-tune,,,T4,8.0,70.0,,36.0,0.0079547197075419,0.0018802269828561,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,6700000000.0,128.0,fp16,,,,,,,,,,,50000000.0,2010000000000000000
,synthetic_model,transformer,translation,pre-train,,,B200,16.0,1000.0,,36.0,0.1836530869135073,0.0409087556779712,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,760000000.0,64.0,bf16,,,,,,,,,,,100000000000.0,456000000000000000000
,synthetic_model,transformer,summarization,pre-train,,,H200,1.0,700.0,,76.2794661731467,0.0186371735867761,0.0080232307278086,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,82000000.0,16.0,fp16,,,,,,,,,,,100000000000.0,49200000000000000000
,synthetic_model,transformer,text-generation,benchmark_training,,,GB300,64.0,1200.0,,36.0,1.19403920961327,0.8383851589437668,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,1300000000.0,256.0,bf16,,,,,,,,,,,50000000.0,390000000000000000
,synthetic_model,transformer,translation,fine-tune,,,V100,4.0,300.0,,36.0,0.0139022488961306,0.0029144020291527,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,6700000000.0,16.0,fp32,,,,,,,,,,,100000000.0,4020000000000000000
,synthetic_model,transformer,summarization,benchmark_training,,,GB200,32.0,1000.0,,36.0,0.3691217076167074,0.1386265608711687,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,34000000000.0,32.0,bf16,,,,,,,,,,,50000000.0,10200000000000000000
,synthetic_model,transformer,text-generation,pre-train,,,T4,1.0,70.0,,65793.90839686674,1.4943984653976343,0.4612437272647948,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,70000000000.0,512.0,fp16,,,,,,,,,,,30000000000.0,12600000000000000000000
,synthetic_model,transformer,summarization,benchmark_training,,,H100,32.0,700.0,,36.0,0.3171819944141303,0.1806268608310614,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,760000000.0,16.0,bf16,,,,,,,,,,,1000000000.0,4560000000000000000
,synthetic_model,transformer,translation,benchmark_training,,,V100,8.0,300.0,,36.0,0.0308534362946247,0.007960613260948,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,82000000.0,128.0,fp16,,,,,,,,,,,50000000.0,24600000000000000
,synthetic_model,transformer,image-classification,benchmark_training,,,A100,32.0,400.0,,36.0,0.1552934786405155,0.1147033561757224,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,82000000.0,512.0,fp16,,,,,,,,,,,50000000.0,24600000000000000
,synthetic_model,transformer,translation,pre-train,,,T4,2.0,70.0,,36.0,0.0015632375402738,0.0012475535230094,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,125000000.0,16.0,fp16,,,,,,,,,,,10000000000.0,7500000000000000000
,synthetic_model,transformer,summarization,benchmark_training,,,V100,32.0,300.0,,36.0,0.1103497104809537,0.0672675371871862,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,13000000000.0,128.0,fp32,,,,,,,,,,,50000000.0,3900000000000000000
,synthetic_model,transformer,training_benchmark,benchmark_training,,,H200,2.0,700.0,,60.04260990868013,0.0332261447940684,0.0153469040801398,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,34000000000.0,16.0,fp16,,,,,,,,,,,500000000.0,102000000000000000000
,synthetic_model,transformer,text-generation,benchmark_training,,,B200,32.0,1000.0,,36.0,0.3920873694289806,0.1570967492630015,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,82000000.0,8.0,bf16,,,,,,,,,,,100000000.0,49200000000000000
,synthetic_model,transformer,question-answering,pre-train,,,GB200,256.0,1000.0,,120.25675832200317,12.82145709358647,6.091849458021245,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,34000000000.0,64.0,fp32,,,,,,,,,,,100000000000.0,20400000000000000000000
,synthetic_model,transformer,training_benchmark,pre-train,,,GB300,1.0,1200.0,,36.0,0.0143989255220481,0.0098864414457215,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,125000000.0,128.0,fp32,,,,,,,,,,,30000000000.0,22500000000000000000
,synthetic_model,transformer,training_benchmark,pre-train,,,H100,4.0,700.0,,707.8644309450921,0.7063737369937166,0.5143876543745313,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,34000000000.0,512.0,bf16,,,,,,,,,,,10000000000.0,2040000000000000000000
,synthetic_model,transformer,question-answering,fine-tune,,,V100,64.0,300.0,,36.0,0.2238515201888746,0.0611876899715023,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,7000000000.0,8.0,fp32,,,,,,,,,,,100000000.0,4200000000000000000
,synthetic_model,transformer,translation,fine-tune,,,V100,8.0,300.0,,36.0,0.0332247352997779,0.0156482526401172,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,355000000.0,32.0,bf16,,,,,,,,,,,100000000.0,213000000000000000
,synthetic_model,transformer,image-classification,pre-train,,,H200,1.0,700.0,,36.0,0.0092223568722292,0.0024640641907706,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,82000000.0,256.0,fp32,,,,,,,,,,,10000000000.0,4920000000000000000
,synthetic_model,transformer,translation,pre-train,,,GB300,32.0,1200.0,,36.0,0.592489485613775,0.2019264125314782,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,7000000000.0,128.0,bf16,,,,,,,,,,,30000000000.0,1260000000000000000000
,synthetic_model,transformer,summarization,fine-tune,,,H200,256.0,700.0,,36.0,2.072860609366193,0.4810073109551289,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,7000000000.0,8.0,fp16,,,,,,,,,,,50000000.0,2100000000000000000
,synthetic_model,transformer,training_benchmark,fine-tune,,,GB200,4.0,1000.0,,36.0,0.0514561997840641,0.031275362292416,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,355000000.0,256.0,fp32,,,,,,,,,,,50000000.0,106500000000000000
,synthetic_model,transformer,summarization,benchmark_training,,,B200,2.0,1000.0,,36.0,0.0291295881555952,0.0221735988960831,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,6700000000.0,64.0,fp16,,,,,,,,,,,50000000.0,2010000000000000000
,synthetic_model,transformer,text-generation,benchmark_training,,,V100,2.0,300.0,,36.0,0.0068509902301535,0.0024936742253808,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,355000000.0,128.0,fp16,,,,,,,,,,,50000000.0,106500000000000000
,synthetic_model,transformer,image-classification,benchmark_training,,,V100,2.0,300.0,,36.0,0.0074931595441755,0.0040196748474677,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,13000000000.0,256.0,bf16,,,,,,,,,,,100000000.0,7800000000000000000
,synthetic_model,transformer,translation,pre-train,,,H100,8.0,700.0,,10722.661435728602,24.44211148662077,9.274513423358377,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,70000000000.0,8.0,fp32,,,,,,,,,,,100000000000.0,42000000000000000000000
,synthetic_model,transformer,image-classification,fine-tune,,,A100,1.0,400.0,,359.80839127415726,0.0530192492051039,0.0146651233222031,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,34000000000.0,64.0,fp32,,,,,,,,,,,500000000.0,102000000000000000000
,synthetic_model,transformer,training_benchmark,benchmark_training,,,B200,64.0,1000.0,,36.0,0.9925074003871562,0.4935569958916723,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,70000000000.0,128.0,bf16,,,,,,,,,,,50000000.0,21000000000000000000
,synthetic_model,transformer,question-answering,fine-tune,,,GB200,2.0,1000.0,,36.0,0.0314142567181788,0.0230932773823654,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,82000000.0,128.0,fp16,,,,,,,,,,,500000000.0,246000000000000000
,synthetic_model,transformer,text-generation,fine-tune,,,T4,32.0,70.0,,36.0,0.0282585939696989,0.0118512388423763,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,2700000000.0,16.0,fp32,,,,,,,,,,,50000000.0,810000000000000000
,synthetic_model,transformer,summarization,pre-train,,,GB200,1.0,1000.0,,66.88000754524357,0.0208579975452813,0.011545330149231,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,760000000.0,128.0,fp32,,,,,,,,,,,10000000000.0,45600000000000000000
,synthetic_model,transformer,summarization,fine-tune,,,T4,16.0,70.0,,36.0,0.0131589712018581,0.0061386001053341,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,13000000000.0,32.0,bf16,,,,,,,,,,,50000000.0,3900000000000000000
,synthetic_model,transformer,question-answering,fine-tune,,,GB300,2.0,1200.0,,68.04696283614493,0.0539127742199849,0.0322008282021907,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,34000000000.0,32.0,fp32,,,,,,,,,,,500000000.0,102000000000000000000
,synthetic_model,transformer,translation,fine-tune,,,B200,16.0,1000.0,,36.0,0.24407250577208,0.1159541042085783,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,6700000000.0,32.0,bf16,,,,,,,,,,,1000000000.0,40200000000000000000
,synthetic_model,transformer,image-classification,benchmark_training,,,B200,256.0,1000.0,,36.0,2.846714810624094,1.4141105659825912,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,82000000.0,8.0,fp16,,,,,,,,,,,1000000000.0,492000000000000000
,synthetic_model,transformer,question-answering,fine-tune,,,B200,64.0,1000.0,,36.0,0.8843896574552378,0.2176662142286675,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,1300000000.0,64.0,bf16,,,,,,,,,,,500000000.0,3900000000000000000
,synthetic_model,transformer,question-answering,pre-train,,,T4,128.0,70.0,,155.31680551832804,0.5798283982166583,0.4378845696215291,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,34000000000.0,32.0,fp32,,,,,,,,,,,10000000000.0,2040000000000000000000
,synthetic_model,transformer,translation,pre-train,,,A100,1.0,400.0,,1861.1621832831368,0.2611591171123554,0.0577298931625693,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,1300000000.0,32.0,bf16,,,,,,,,,,,100000000000.0,780000000000000000000
,synthetic_model,transformer,training_benchmark,benchmark_training,,,A100,32.0,400.0,,36.0,0.1824896229568587,0.095066668022141,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,6700000000.0,512.0,fp32,,,,,,,,,,,500000000.0,20100000000000000000
,synthetic_model,transformer,question-answering,pre-train,,,GB200,64.0,1000.0,,36.0,0.757721248346511,0.1559388510673033,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,7000000000.0,128.0,fp32,,,,,,,,,,,30000000000.0,1260000000000000000000
,synthetic_model,transformer,summarization,fine-tune,,,V100,64.0,300.0,,36.0,0.2182383794035935,0.072896608238616,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,82000000.0,512.0,fp16,,,,,,,,,,,1000000000.0,492000000000000000
,synthetic_model,transformer,summarization,benchmark_training,,,GB300,16.0,1200.0,,36.0,0.2413526837024235,0.0744065717564427,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,125000000.0,256.0,bf16,,,,,,,,,,,500000000.0,375000000000000000
,synthetic_model,transformer,summarization,fine-tune,,,T4,4.0,70.0,,296.0043983096638,0.0339592501720927,0.0109576582757465,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,34000000000.0,512.0,bf16,,,,,,,,,,,1000000000.0,204000000000000000000
,synthetic_model,transformer,summarization,fine-tune,,,V100,2.0,300.0,,56.39516165464075,0.0127444970785089,0.0096898988723623,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,6700000000.0,512.0,fp16,,,,,,,,,,,1000000000.0,40200000000000000000
,synthetic_model,transformer,question-answering,fine-tune,,,T4,8.0,70.0,,36.0,0.0062645845774842,0.0031332865064205,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,6700000000.0,32.0,bf16,,,,,,,,,,,500000000.0,20100000000000000000
,synthetic_model,transformer,text-generation,pre-train,,,GB200,128.0,1000.0,,36.0,1.5851971308577004,0.6952812228284253,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,6700000000.0,256.0,fp32,,,,,,,,,,,50000000000.0,2010000000000000000000
,synthetic_model,transformer,training_benchmark,pre-train,,,A100,128.0,400.0,,36.0,0.7373480009545151,0.5415726218901756,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,6700000000.0,256.0,fp16,,,,,,,,,,,10000000000.0,402000000000000000000
,synthetic_model,transformer,image-classification,fine-tune,,,V100,32.0,300.0,,36.0,0.1183166825386755,0.039371295817386,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,355000000.0,512.0,fp16,,,,,,,,,,,50000000.0,106500000000000000
,synthetic_model,transformer,image-classification,pre-train,,,B200,4.0,1000.0,,36.0,0.0479165009771031,0.0133387262570959,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,355000000.0,32.0,fp32,,,,,,,,,,,30000000000.0,63900000000000000000
,synthetic_model,transformer,translation,benchmark_training,,,GB200,1.0,1000.0,,36.0,0.0156650743656521,0.0102360057343516,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,2700000000.0,8.0,bf16,,,,,,,,,,,500000000.0,8100000000000000000
,synthetic_model,transformer,text-generation,pre-train,,,GB200,2.0,1000.0,,1301.761347287776,1.0810764328869502,0.284166297899785,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,34000000000.0,64.0,fp32,,,,,,,,,,,10000000000.0,2040000000000000000000
,synthetic_model,transformer,training_benchmark,fine-tune,,,A100,1.0,400.0,,36.0,0.0049256460524247,0.0026866938861299,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,2700000000.0,256.0,fp16,,,,,,,,,,,500000000.0,8100000000000000000
,synthetic_model,transformer,question-answering,pre-train,,,V100,8.0,300.0,,172.04555069888946,0.1733177074480033,0.1156360649238564,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,760000000.0,256.0,fp32,,,,,,,,,,,50000000000.0,228000000000000000000
,synthetic_model,transformer,image-classification,pre-train,,,T4,32.0,70.0,,221.9482999649344,0.1529213900138995,0.1112645322452648,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,6700000000.0,128.0,bf16,,,,,,,,,,,30000000000.0,1206000000000000000000
,synthetic_model,transformer,training_benchmark,fine-tune,,,A100,4.0,400.0,,36.0,0.0188365772117981,0.0135036575335871,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,760000000.0,256.0,bf16,,,,,,,,,,,50000000.0,228000000000000000
,synthetic_model,transformer,translation,benchmark_training,,,V100,4.0,300.0,,36.0,0.0134347935269031,0.0053218881346732,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,34000000000.0,128.0,fp16,,,,,,,,,,,100000000.0,20400000000000000000
,synthetic_model,transformer,question-answering,pre-train,,,H200,2.0,700.0,,36.0,0.0216185457796088,0.0046550877523402,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,125000000.0,32.0,fp32,,,,,,,,,,,30000000000.0,22500000000000000000
,synthetic_model,transformer,question-answering,benchmark_training,,,H100,128.0,700.0,,36.0,1.151773694448861,0.349660508075893,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,1300000000.0,512.0,fp16,,,,,,,,,,,100000000.0,780000000000000000
,synthetic_model,transformer,summarization,benchmark_training,,,T4,4.0,70.0,,36.0,0.0034331057505757,0.0024943539630729,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,1300000000.0,8.0,fp32,,,,,,,,,,,100000000.0,780000000000000000
,synthetic_model,transformer,question-answering,benchmark_training,,,V100,8.0,300.0,,36.0,0.0334720605354065,0.0095483797642925,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,760000000.0,64.0,bf16,,,,,,,,,,,50000000.0,228000000000000000
,synthetic_model,transformer,question-answering,pre-train,,,V100,1.0,300.0,,7826.706037868495,0.8020389643034965,0.4232750853741657,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,13000000000.0,8.0,bf16,,,,,,,,,,,30000000000.0,2340000000000000000000
,synthetic_model,transformer,question-answering,benchmark_training,,,A100,64.0,400.0,,36.0,0.3445108866892189,0.2284773608025413,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,1300000000.0,32.0,fp16,,,,,,,,,,,1000000000.0,7800000000000000000
,synthetic_model,transformer,summarization,pre-train,,,B200,32.0,1000.0,,36.0,0.503719125715595,0.1357437077125194,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,760000000.0,128.0,fp16,,,,,,,,,,,50000000000.0,228000000000000000000
,synthetic_model,transformer,translation,benchmark_training,,,GB200,8.0,1000.0,,36.0,0.0940473167734901,0.0645335648583103,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,355000000.0,512.0,bf16,,,,,,,,,,,100000000.0,213000000000000000
,synthetic_model,transformer,translation,benchmark_training,,,GB300,4.0,1200.0,,36.0,0.0710370888969309,0.0348547229207467,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,760000000.0,32.0,fp16,,,,,,,,,,,100000000.0,456000000000000000
,synthetic_model,transformer,text-generation,pre-train,,,B200,8.0,1000.0,,36.0,0.1102202940930818,0.0743771961219235,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,355000000.0,32.0,fp32,,,,,,,,,,,30000000000.0,63900000000000000000
,synthetic_model,transformer,translation,pre-train,,,T4,32.0,70.0,,1106.7407639302469,0.9550825037596832,0.3430501840947384,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,13000000000.0,8.0,fp32,,,,,,,,,,,50000000000.0,3900000000000000000000
,synthetic_model,transformer,text-generation,pre-train,,,A100,256.0,400.0,,36.0,1.405375121554297,0.6922023633211296,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,760000000.0,64.0,fp32,,,,,,,,,,,100000000000.0,456000000000000000000
,synthetic_model,transformer,training_benchmark,fine-tune,,,GB300,64.0,1200.0,,36.0,0.9911712003706292,0.6257529305224871,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,6700000000.0,64.0,fp16,,,,,,,,,,,100000000.0,4020000000000000000
,synthetic_model,transformer,training_benchmark,benchmark_training,,,GB300,16.0,1200.0,,36.0,0.2784702605148735,0.198653649610528,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,13000000000.0,32.0,bf16,,,,,,,,,,,1000000000.0,78000000000000000000
,synthetic_model,transformer,translation,fine-tune,,,A100,1.0,400.0,,36.0,0.0053342073846285,0.0037391963977955,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,125000000.0,256.0,fp16,,,,,,,,,,,50000000.0,37500000000000000
,synthetic_model,transformer,question-answering,fine-tune,,,H100,64.0,700.0,,36.0,0.6400735866237784,0.4621880499882126,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,70000000000.0,128.0,fp16,,,,,,,,,,,50000000.0,21000000000000000000
,synthetic_model,transformer,training_benchmark,benchmark_training,,,A100,64.0,400.0,,36.0,0.3958305507246131,0.2320533942428309,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,2700000000.0,16.0,fp32,,,,,,,,,,,50000000.0,810000000000000000
,synthetic_model,transformer,image-classification,fine-tune,,,H200,2.0,700.0,,36.0,0.0222600029091953,0.0087218567309878,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,7000000000.0,32.0,fp16,,,,,,,,,,,50000000.0,2100000000000000000
,synthetic_model,transformer,translation,fine-tune,,,GB200,2.0,1000.0,,36.0,0.0294418610723159,0.0152858927619453,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,82000000.0,32.0,fp16,,,,,,,,,,,1000000000.0,492000000000000000
,synthetic_model,transformer,image-classification,fine-tune,,,B200,128.0,1000.0,,36.0,2.0254868003022386,1.09985836334854,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,1300000000.0,32.0,fp16,,,,,,,,,,,50000000.0,390000000000000000
,synthetic_model,transformer,training_benchmark,pre-train,,,GB300,2.0,1200.0,,4529.698397113119,4.737743866723518,0.969128484595328,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,34000000000.0,512.0,fp32,,,,,,,,,,,30000000000.0,6120000000000000000000
,synthetic_model,transformer,summarization,fine-tune,,,H100,16.0,700.0,,36.0,0.1649244895850842,0.1225366081055038,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,760000000.0,512.0,bf16,,,,,,,,,,,1000000000.0,4560000000000000000
,synthetic_model,transformer,text-generation,benchmark_training,,,GB300,1.0,1200.0,,36.0,0.0132264096540227,0.0026479020237746,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,34000000000.0,8.0,fp32,,,,,,,,,,,100000000.0,20400000000000000000
,synthetic_model,transformer,question-answering,benchmark_training,,,H200,8.0,700.0,,63.300392592995046,0.1562937887358333,0.0520832022323816,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,70000000000.0,32.0,fp16,,,,,,,,,,,1000000000.0,420000000000000000000
,synthetic_model,transformer,training_benchmark,fine-tune,,,B200,256.0,1000.0,,36.0,3.421010853587002,0.8096936682180425,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,2700000000.0,256.0,fp16,,,,,,,,,,,50000000.0,810000000000000000
,synthetic_model,transformer,text-generation,pre-train,,,GB200,1.0,1000.0,,1178.653101489485,0.3674549312257801,0.1473768248677268,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,7000000000.0,256.0,fp32,,,,,,,,,,,30000000000.0,1260000000000000000000
,synthetic_model,transformer,image-classification,benchmark_training,,,H200,8.0,700.0,,36.0,0.0725602085662399,0.0576093876359157,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,7000000000.0,64.0,fp16,,,,,,,,,,,100000000.0,4200000000000000000
,synthetic_model,transformer,text-generation,fine-tune,,,H200,1.0,700.0,,36.0,0.0111556044221952,0.0075323926715753,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,7000000000.0,16.0,fp32,,,,,,,,,,,100000000.0,4200000000000000000
,synthetic_model,transformer,text-generation,pre-train,,,H100,32.0,700.0,,36.0,0.3576571600987939,0.2793227272296415,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,355000000.0,32.0,bf16,,,,,,,,,,,10000000000.0,21300000000000000000
,synthetic_model,transformer,translation,benchmark_training,,,GB300,8.0,1200.0,,36.0,0.1109012700931752,0.0515346330173164,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,1300000000.0,256.0,fp32,,,,,,,,,,,100000000.0,780000000000000000
,synthetic_model,transformer,training_benchmark,pre-train,,,GB300,16.0,1200.0,,96.47701100512256,0.7741363067116852,0.3895463127616629,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,6700000000.0,64.0,fp16,,,,,,,,,,,50000000000.0,2010000000000000000000
,synthetic_model,transformer,summarization,pre-train,,,GB300,1.0,1200.0,,36.0,0.0147208148474573,0.0106787679681646,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,82000000.0,16.0,fp16,,,,,,,,,,,50000000000.0,24600000000000000000
,synthetic_model,transformer,summarization,benchmark_training,,,T4,1.0,70.0,,36.0,0.0009309378508182,0.0003035891313473,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,6700000000.0,256.0,fp16,,,,,,,,,,,100000000.0,4020000000000000000
,synthetic_model,transformer,training_benchmark,benchmark_training,,,A100,2.0,400.0,,36.0,0.0118012497535188,0.0062407350457889,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,355000000.0,512.0,fp32,,,,,,,,,,,100000000.0,213000000000000000
,synthetic_model,transformer,image-classification,pre-train,,,H100,256.0,700.0,,36.0,2.3133570900021123,1.5867914260534033,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,125000000.0,64.0,bf16,,,,,,,,,,,50000000000.0,37500000000000000000
,synthetic_model,transformer,image-classification,benchmark_training,,,A100,64.0,400.0,,36.0,0.2956285274028963,0.217957213167785,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,7000000000.0,32.0,bf16,,,,,,,,,,,100000000.0,4200000000000000000
,synthetic_model,transformer,training_benchmark,benchmark_training,,,T4,16.0,70.0,,36.0,0.0125186296779133,0.0089872795897104,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,760000000.0,256.0,fp16,,,,,,,,,,,1000000000.0,4560000000000000000
,synthetic_model,transformer,training_benchmark,pre-train,,,A100,1.0,400.0,,5746.974195242143,0.996844513626435,0.2901056471328248,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,34000000000.0,64.0,fp16,,,,,,,,,,,10000000000.0,2040000000000000000000
,synthetic_model,transformer,image-classification,pre-train,,,B200,8.0,1000.0,,63.42476357704496,0.1949924219408707,0.1284336535350277,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,1300000000.0,8.0,fp32,,,,,,,,,,,50000000000.0,390000000000000000000
,synthetic_model,transformer,translation,benchmark_training,,,B200,256.0,1000.0,,36.0,3.615666508680267,2.366512291000469,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,760000000.0,512.0,bf16,,,,,,,,,,,50000000.0,228000000000000000
,synthetic_model,transformer,image-classification,pre-train,,,H200,64.0,700.0,,36.0,0.6811901908576603,0.4476018034867731,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,125000000.0,32.0,fp32,,,,,,,,,,,30000000000.0,22500000000000000000
,synthetic_model,transformer,summarization,benchmark_training,,,T4,64.0,70.0,,36.0,0.0574026197155143,0.0158815697516191,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,125000000.0,256.0,fp32,,,,,,,,,,,50000000.0,37500000000000000
,synthetic_model,transformer,training_benchmark,fine-tune,,,T4,16.0,70.0,,36.0,0.0130000786480789,0.0047960023277635,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,7000000000.0,128.0,bf16,,,,,,,,,,,1000000000.0,42000000000000000000
,synthetic_model,transformer,training_benchmark,pre-train,,,V100,2.0,300.0,,665.2280205339631,0.126060093679489,0.0405880389772888,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,1300000000.0,256.0,fp16,,,,,,,,,,,50000000000.0,390000000000000000000
,synthetic_model,transformer,question-answering,fine-tune,,,B200,16.0,1000.0,,36.0,0.1834319771595295,0.0436385844952403,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,2700000000.0,16.0,fp32,,,,,,,,,,,1000000000.0,16200000000000000000
,synthetic_model,transformer,image-classification,benchmark_training,,,H100,2.0,700.0,,150.97706321061256,0.092904569974492,0.0673868426712914,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,34000000000.0,16.0,fp16,,,,,,,,,,,1000000000.0,204000000000000000000
,synthetic_model,transformer,summarization,pre-train,,,GB300,4.0,1200.0,,239.02633773907496,0.4901528142177152,0.1498104147664409,synthetic,simulated_physics_based,data/synthetic_energy_data.csv,,2700000000.0,64.0,fp16,,,,,,,,,,,100000000000.0,1620000000000000000000
